,LSOA,Anti Semitic,Disability,Homophobic,Islamophobic,Racist,Transgender,Faith,Total All Incidents
2479,E01002557,False,False,False,False,False,False,False,False
2480,E01002558,False,False,False,True,False,True,False,False
2481,E01002559,False,False,False,False,False,True,False,False
2482,E01002560,False,False,False,False,False,False,False,False
2483,E01002561,False,False,False,False,False,False,False,False
2484,E01002562,False,False,False,False,False,False,False,False
2485,E01002563,False,False,False,False,False,True,False,False
2486,E01002564,False,False,False,False,False,False,False,False
2487,E01002565,True,False,False,False,False,False,False,False
2488,E01002566,True,False,False,False,False,True,False,False
2489,E01002567,False,False,False,False,False,False,False,False
2490,E01002568,False,False,False,False,False,False,False,False
2491,E01002569,False,False,False,False,False,False,False,False
2492,E01002570,False,False,False,False,False,False,False,False
2493,E01002571,False,False,False,False,False,False,False,False
2494,E01002572,False,False,False,False,False,False,False,False
2495,E01002573,False,False,False,False,False,False,False,False
2496,E01002574,False,False,False,False,False,False,False,False
2497,E01002575,True,False,False,False,False,False,False,False
2498,E01002576,False,False,False,False,False,False,False,False
2499,E01002577,False,False,False,False,False,False,False,False
2500,E01002578,False,False,False,False,False,True,False,False
2501,E01002579,False,False,False,False,False,False,False,False
2502,E01002580,False,False,False,False,False,False,False,False
2503,E01002581,False,False,False,False,False,False,False,False
2504,E01002582,False,False,False,False,False,False,False,False
2505,E01002583,False,False,False,False,False,False,False,False
2506,E01002584,False,False,False,False,False,False,True,False
2507,E01002585,False,False,False,False,False,False,True,False
2508,E01002586,False,False,False,False,False,False,False,False
2509,E01002587,False,False,False,False,False,False,False,False
2510,E01002588,False,False,False,False,False,False,False,False
2511,E01002589,False,False,False,False,False,True,False,False
2512,E01002590,False,False,False,False,False,False,True,False
2513,E01002591,False,False,False,False,False,True,False,False
2514,E01002592,False,False,False,False,False,False,False,False
2515,E01002593,False,False,False,False,False,True,False,False
2516,E01002594,False,False,False,False,False,True,False,False
2517,E01002595,False,False,False,False,False,False,False,False
2518,E01002596,False,False,False,False,False,False,False,False
2519,E01002598,False,False,False,True,False,False,False,False
2520,E01002599,False,False,False,False,False,False,False,False
2521,E01002600,False,False,False,False,False,False,False,False
2522,E01002601,False,False,False,False,False,False,False,False
2523,E01002602,False,False,False,False,False,False,False,False
2524,E01002603,False,False,False,False,False,False,False,False
2525,E01002604,False,False,False,False,False,False,False,False
2526,E01002605,False,False,False,False,False,False,False,False
2527,E01002606,False,True,False,False,False,True,True,False
2528,E01002607,False,False,False,False,False,False,True,False
2529,E01002608,True,False,False,False,False,False,False,False
2530,E01002609,False,False,False,False,False,True,False,False
2531,E01002610,False,False,False,False,False,False,False,False
2532,E01002611,False,False,False,False,False,False,False,False
2533,E01002612,False,False,False,False,False,True,False,False
2534,E01002613,False,False,False,False,False,False,False,False
2535,E01002614,False,False,False,False,False,False,False,False
2536,E01002615,False,False,False,False,False,False,False,False
2537,E01002616,False,False,False,False,False,False,False,False
2538,E01002617,False,False,False,False,False,False,True,False
2539,E01002618,True,False,False,False,False,False,False,False
2540,E01002619,False,False,False,False,False,False,True,False
2541,E01002620,False,False,False,False,False,False,False,False
2542,E01002621,False,False,False,False,False,False,False,False
2543,E01002622,False,False,False,True,False,False,True,False
2544,E01002623,False,False,False,False,False,False,True,False
2545,E01002624,False,False,False,False,False,False,False,False
2546,E01002625,False,False,False,False,False,False,False,False
2547,E01002626,False,False,False,False,False,False,False,False
2548,E01002627,False,False,False,False,False,False,False,False
2549,E01002628,False,False,False,False,False,False,True,False
2550,E01002629,True,False,False,True,False,False,False,False
2551,E01002630,False,False,False,False,False,False,False,False
2552,E01002631,False,False,False,False,False,True,False,False
2553,E01002632,False,False,False,False,False,False,False,False
2554,E01002633,False,False,False,True,False,False,True,False
2555,E01002634,False,False,False,False,False,False,False,False
2556,E01002635,False,False,False,True,False,False,True,False
2557,E01002636,False,False,False,False,False,False,False,False
2558,E01002637,False,False,False,True,False,False,True,False
2559,E01002638,False,False,False,False,False,False,False,False
2560,E01002639,False,False,False,False,False,False,False,False
2561,E01002640,False,False,False,False,False,False,False,False
2562,E01002641,True,False,False,False,False,False,False,False
2563,E01002642,False,True,False,False,False,False,True,False
2564,E01002643,False,False,False,False,False,False,False,False
2565,E01002645,False,False,False,False,False,False,False,False
2566,E01002646,False,False,False,False,False,False,False,False
2567,E01002647,False,False,False,False,False,False,False,False
2568,E01002648,False,False,False,True,False,False,True,False
2569,E01002649,False,False,False,False,False,False,False,False
2570,E01002650,False,False,False,True,False,False,True,False
2571,E01002651,False,False,False,False,False,False,False,False
2572,E01002652,True,False,False,False,False,False,False,False
2573,E01002653,False,False,False,False,False,True,False,False
2574,E01002654,False,False,False,False,False,False,False,False
2575,E01002655,False,False,False,False,False,True,False,False
2576,E01002656,False,False,False,False,False,False,False,False
2577,E01002657,False,False,False,False,False,False,False,False
2578,E01002658,False,False,False,False,False,False,False,False
2579,E01002660,False,False,False,False,False,False,False,False
2580,E01002661,False,False,False,False,False,False,False,False
2581,E01002662,False,False,False,True,False,False,False,False
2582,E01002663,False,False,False,False,False,False,False,False
2583,E01002664,True,False,False,True,False,True,False,False
2584,E01002665,False,False,False,False,False,False,True,False
2585,E01002666,True,False,False,False,False,False,False,False
2586,E01002667,False,False,False,False,False,True,False,False
2587,E01002668,False,False,False,False,False,False,True,False
2588,E01002669,False,False,False,False,False,False,False,False
2589,E01002670,False,False,False,False,False,False,False,False
2590,E01002671,False,False,False,False,False,False,False,False
2591,E01002672,False,False,False,False,False,False,False,False
2592,E01002673,False,False,False,False,False,False,False,False
2593,E01002674,False,False,False,False,False,False,False,False
2594,E01002675,False,False,False,False,False,False,False,False
2595,E01002676,True,False,False,False,False,False,False,False
2596,E01002677,True,False,False,False,False,True,False,False
2597,E01002678,True,False,False,False,False,False,False,False
2598,E01002679,False,False,False,False,False,False,False,False
2599,E01002680,False,False,False,False,False,True,True,False
2600,E01002681,False,False,False,False,False,True,True,False
2601,E01002682,False,False,False,False,False,True,False,False
2602,E01002683,False,False,False,False,False,True,False,False
2603,E01002684,True,False,False,False,False,False,False,False
2604,E01002686,False,False,False,False,False,True,False,False
2605,E01002687,True,False,False,False,False,False,False,False
2606,E01002689,False,False,False,False,False,True,False,False
2607,E01002690,False,False,False,False,False,False,False,False
2608,E01002691,True,False,False,False,False,False,False,False
2609,E01002692,False,False,False,False,False,False,False,False
2610,E01002693,True,False,False,False,False,False,False,False
2611,E01002694,False,False,False,False,False,False,False,False
2612,E01002695,True,False,False,True,False,True,False,True
2613,E01002696,True,False,False,False,False,True,False,False
2614,E01002697,True,False,False,False,False,True,False,False
2615,E01002698,False,False,False,False,False,False,False,False
2616,E01002699,True,False,False,False,False,True,False,False
2617,E01002700,True,False,False,False,False,True,False,False
2618,E01002701,True,False,False,False,False,True,False,False
2619,E01002702,False,False,False,True,False,False,True,False
2620,E01002703,False,False,False,False,False,False,False,False
2621,E01002704,True,False,False,True,False,False,False,True
2622,E01002706,False,False,False,False,False,False,False,False
2623,E01002707,False,False,False,False,False,False,False,False
2624,E01002708,False,False,False,False,False,False,False,False
2625,E01002709,False,False,False,False,False,False,False,False
2626,E01002710,False,False,False,False,False,False,True,False
2627,E01002711,True,False,False,False,False,True,False,True
2628,E01002712,False,False,False,False,False,False,False,False
2629,E01002713,False,False,False,False,False,False,False,False
2630,E01002714,True,False,False,False,False,False,False,False
2631,E01002715,True,False,False,False,False,False,False,False
2632,E01002716,False,False,False,False,False,True,False,False
2633,E01002717,False,False,False,False,False,True,False,False
2634,E01002718,False,False,False,False,False,True,False,False
2635,E01002719,False,False,False,False,False,False,False,False
2636,E01002720,False,False,False,False,False,False,False,False
2637,E01002721,False,False,False,False,False,False,False,False
2638,E01002722,False,False,False,False,False,False,False,False
2639,E01002723,False,False,False,False,False,True,False,False
2640,E01002724,False,False,False,False,False,True,False,False
2641,E01002725,False,False,False,False,False,False,True,False
2642,E01002726,False,False,False,False,False,False,False,False
2643,E01002727,False,False,False,False,False,True,False,False
2644,E01002728,True,False,False,False,False,False,False,False
2645,E01002729,False,False,False,True,False,False,False,False
2646,E01002730,True,False,False,False,False,False,False,False
2647,E01002731,True,False,False,False,False,True,False,False
2648,E01002732,False,False,False,False,False,False,False,False
2649,E01002733,False,False,False,False,False,False,False,False
2650,E01002734,True,True,False,False,False,True,False,True
2651,E01002735,True,False,False,False,False,True,False,False
2652,E01002736,False,False,False,False,False,False,False,False
2653,E01002737,False,False,False,False,False,False,False,False
2654,E01002738,True,False,False,False,False,True,False,False
2655,E01002739,True,False,False,False,False,False,False,False
2656,E01002740,True,False,False,False,False,False,False,False
2657,E01002741,False,False,False,False,False,True,False,False
2658,E01002742,False,False,False,False,False,False,False,False
2659,E01002743,False,False,False,False,False,False,False,False
2660,E01002744,False,False,False,False,False,False,False,False
2661,E01002745,False,False,False,False,False,True,False,False
2662,E01002747,True,False,False,False,False,False,False,False
2663,E01002748,True,True,False,True,False,False,False,True
2664,E01002749,False,False,False,False,False,False,False,False
2665,E01002751,True,False,False,False,False,True,False,False
2666,E01002752,False,False,False,False,False,False,False,False
2667,E01002753,False,False,False,False,False,True,False,False
2668,E01002754,False,False,False,False,False,False,False,False
2669,E01002755,False,False,False,False,False,False,False,False
2670,E01002756,True,False,False,False,False,False,False,False
2671,E01002757,True,False,False,False,False,False,False,False
2672,E01002758,False,False,False,False,False,False,False,False
2673,E01002759,False,False,False,False,False,False,False,False
2674,E01002760,False,False,False,True,False,True,False,False
2675,E01002762,True,False,False,False,False,False,False,False
2676,E01002763,False,False,False,True,False,False,True,False
2677,E01002764,False,False,False,False,False,False,False,False
2678,E01002765,False,False,False,False,False,False,False,False
2679,E01002766,False,False,False,False,False,False,False,False
2680,E01002767,False,False,False,False,False,False,False,False
2681,E01002768,False,False,False,False,False,False,False,False
2682,E01002769,False,True,False,False,False,False,False,False
2683,E01002770,True,True,False,False,False,False,False,False
2684,E01002771,False,False,False,False,False,False,False,False
2685,E01002772,False,False,False,False,False,False,False,False
2686,E01002773,False,False,False,False,False,True,False,False
2687,E01002774,True,False,False,False,False,False,False,False
2688,E01002775,False,False,False,False,False,False,False,False
2689,E01002776,False,False,False,False,False,True,False,False
2690,E01002777,False,False,False,False,False,False,False,False
2691,E01002778,False,False,False,False,False,True,False,False
2692,E01002779,False,False,False,False,False,False,False,False
2693,E01002780,False,False,False,False,False,True,False,False
2694,E01002781,False,False,False,False,False,False,False,False
2695,E01002782,False,False,False,False,False,False,False,False
2696,E01002783,False,False,False,False,False,True,False,False
2697,E01002784,False,False,False,False,False,False,False,False
2698,E01002785,False,False,False,False,False,True,False,False
2699,E01002786,True,False,False,False,False,False,False,False
2700,E01002787,False,False,False,False,False,False,False,False
2701,E01002788,False,False,False,False,False,False,False,False
2702,E01002789,False,False,False,False,False,False,False,False
2703,E01002790,True,False,False,False,False,True,False,False
2704,E01002791,True,False,False,False,False,True,False,False
2705,E01002792,False,False,False,False,False,True,False,False
2706,E01002793,True,False,False,False,False,True,False,False
2707,E01002794,True,False,False,False,False,False,False,False
2708,E01002795,True,False,False,False,False,True,False,False
2709,E01002796,False,False,False,False,False,False,False,False
2710,E01002797,True,False,False,False,False,True,False,False
2711,E01002798,True,False,False,False,False,True,False,False
2712,E01002799,False,False,False,False,False,True,False,False
2713,E01002800,False,False,False,False,False,False,False,False
2714,E01002801,False,False,False,False,False,False,False,False
2715,E01002802,False,False,False,False,False,False,False,False
2716,E01002803,False,False,False,True,False,True,True,False
2717,E01002804,True,False,False,False,False,False,False,False
2718,E01002805,True,False,False,False,False,False,False,True
2719,E01002806,False,False,False,False,False,False,False,False
2720,E01002807,False,False,False,False,False,False,False,False
2721,E01002808,False,False,False,False,False,False,False,False
2722,E01002809,False,False,False,False,False,True,False,False
2723,E01002810,False,False,False,False,False,True,False,False
2724,E01002811,False,False,False,False,False,False,False,False
2725,E01002812,False,False,False,False,False,False,False,False
2726,E01002813,False,False,False,False,False,False,False,False
2727,E01002814,True,False,False,False,False,True,False,False
2728,E01002815,False,False,False,False,False,False,False,False
2729,E01002816,True,False,False,False,False,False,False,False
2730,E01002817,False,False,False,False,False,False,False,False
2731,E01002818,False,False,False,False,True,False,False,False
2732,E01002819,True,False,False,False,False,True,False,False
2733,E01002820,True,False,False,False,False,False,False,False
2734,E01002821,True,False,False,False,False,True,False,False
2735,E01002822,False,False,False,False,False,False,False,False
2736,E01002823,True,False,False,False,False,True,False,False
2737,E01002824,False,False,False,False,False,False,False,False
2738,E01002825,True,False,False,False,False,False,False,False
2739,E01002826,True,False,False,False,False,False,False,False
2740,E01002827,True,False,False,False,False,False,False,False
2741,E01002828,False,False,False,False,False,False,False,False
2742,E01002829,False,False,False,False,False,False,False,False
2743,E01002830,True,False,False,False,False,True,False,False
2744,E01002831,True,False,False,False,True,True,False,True
2745,E01002832,True,False,False,False,False,True,False,True
2746,E01002833,False,False,False,False,False,False,False,False
2747,E01002834,False,False,False,False,False,False,False,False
2748,E01002835,False,False,False,False,False,True,False,False
2749,E01002836,True,False,False,False,False,False,False,False
2750,E01002837,False,False,False,False,False,False,False,False
2751,E01002838,False,False,False,False,False,False,False,False
2752,E01002839,True,False,False,False,False,False,False,False
2753,E01002840,False,False,False,False,False,False,False,False
2754,E01002841,False,False,False,False,False,False,False,False
2755,E01002842,True,False,False,False,False,False,False,False
2756,E01002843,True,False,False,False,False,False,False,False
2757,E01002844,False,False,False,False,False,False,False,False
2758,E01002845,False,True,False,False,False,False,False,False
2759,E01002846,False,False,False,False,False,False,False,False
2760,E01002847,False,False,False,False,False,False,False,False
2761,E01002848,False,False,False,False,False,False,False,False
2762,E01002849,True,False,False,False,False,False,False,False
2763,E01002850,False,False,False,False,False,True,False,False
2764,E01002851,True,False,False,False,False,False,False,False
2765,E01002852,True,False,False,True,False,False,False,True
2766,E01002853,False,False,False,False,False,False,True,False
2767,E01002854,False,False,False,False,False,False,False,False
2768,E01002855,True,False,False,False,False,True,False,True
2769,E01002856,True,False,False,False,False,True,False,False
2770,E01002857,True,False,False,False,False,True,False,False
2771,E01002858,False,False,False,False,False,False,False,False
2772,E01002859,True,False,False,False,False,True,False,False
2773,E01002860,False,False,False,False,False,True,False,False
2774,E01002861,False,False,False,False,False,False,False,False
2775,E01002862,False,False,False,False,False,False,False,False
2776,E01002863,False,False,False,False,False,False,False,False
2777,E01002864,False,False,False,False,False,False,False,False
2778,E01002865,True,False,False,False,False,False,False,False
2779,E01002866,False,False,False,False,False,True,True,False
2780,E01002867,True,False,False,False,False,False,False,False
2781,E01002868,False,False,False,False,False,False,False,False
2782,E01002869,True,False,False,False,False,False,False,False
2783,E01002870,True,False,False,False,False,False,False,False
2784,E01002871,True,False,False,False,False,False,False,False
2785,E01002872,False,False,False,False,False,False,False,False
2786,E01002873,True,False,False,False,False,True,False,False
2787,E01002874,False,False,False,False,False,False,False,False
2788,E01002875,False,False,False,False,False,False,False,False
2789,E01002876,False,False,False,False,False,False,False,False
2790,E01002877,False,False,False,False,False,False,False,False
2791,E01002878,False,False,False,True,False,False,False,False
2792,E01002879,True,False,False,False,False,False,False,False
2793,E01002880,False,False,False,False,False,True,False,False
2794,E01002881,True,False,False,False,False,False,False,False
2795,E01002882,False,False,False,False,False,False,True,False
2796,E01002883,False,False,False,True,False,False,False,False
2797,E01002884,True,False,False,False,False,True,False,False
2798,E01002885,False,False,False,False,False,True,False,False
2799,E01002886,True,False,False,False,False,False,False,False
2800,E01002887,False,False,False,False,False,True,False,False
2801,E01002888,False,False,False,False,False,False,False,False
2802,E01002889,True,False,False,True,False,True,False,True
2803,E01002890,False,False,False,False,False,False,False,False
2804,E01002891,True,False,False,False,False,False,False,False
2805,E01002892,False,False,False,False,False,False,False,False
2806,E01002893,True,False,False,False,False,True,False,False
2807,E01002894,False,False,False,False,False,False,False,False
2808,E01002895,False,False,False,False,False,False,False,False
2809,E01002896,False,False,False,False,False,False,False,False
2810,E01002897,True,False,False,False,False,False,False,False
2811,E01002898,True,False,False,False,False,False,False,False
2812,E01002899,False,False,False,False,False,False,False,False
2813,E01002900,False,False,False,False,False,False,False,False
2814,E01002901,False,False,False,False,False,False,False,False
2815,E01002902,True,False,False,False,False,False,False,False
2816,E01002903,True,False,False,False,False,False,False,False
2817,E01002904,False,False,False,False,False,True,False,False
2818,E01002905,False,False,False,False,False,False,False,False
2819,E01002906,True,True,False,False,False,True,False,False
2820,E01002907,False,False,False,False,False,False,False,False
2821,E01002908,False,False,False,False,False,True,False,False
2822,E01002909,False,False,False,False,False,False,False,False
2823,E01002910,False,False,False,False,False,True,False,False
2824,E01002911,False,False,False,False,False,False,False,False
2825,E01002912,False,False,False,False,False,False,False,False
2826,E01002913,False,False,False,False,False,False,False,False
2827,E01002914,False,False,False,False,False,True,False,False
2828,E01002915,False,False,False,False,False,False,False,False
2829,E01002916,False,False,False,False,False,False,False,False
2830,E01002917,False,False,False,False,False,False,False,False
2831,E01002918,False,False,False,False,False,True,False,False
2832,E01002919,True,False,False,False,False,True,False,False
2833,E01002920,False,False,False,False,False,False,False,False
2834,E01002921,False,False,False,False,False,False,False,False
2835,E01002922,False,False,False,False,False,False,False,False
2836,E01002923,False,False,False,False,False,False,False,False
2837,E01002924,False,False,False,False,False,False,False,False
2838,E01002925,False,False,False,False,False,False,False,False
2839,E01002926,False,False,False,False,False,False,False,False
2840,E01002927,False,False,False,False,False,False,False,False
2841,E01002928,False,False,False,False,False,False,False,False
2842,E01002929,False,False,False,False,False,False,False,False
2843,E01002930,False,False,False,False,False,False,False,False
2844,E01002931,True,False,False,False,False,False,False,False
2845,E01002932,False,False,False,False,False,False,False,False
2846,E01002933,False,False,False,False,False,False,False,False
2847,E01002934,False,False,False,False,False,False,False,False
2848,E01002935,True,False,False,False,False,False,False,False
2849,E01002937,True,False,False,False,False,False,False,False
2850,E01002938,False,False,False,False,False,True,False,False
2851,E01002939,False,False,False,False,False,False,False,False
2852,E01002940,False,False,False,False,False,True,False,False
2853,E01002941,False,False,False,False,False,False,False,False
2854,E01002942,False,False,False,False,False,False,False,False
2855,E01002943,False,False,False,False,False,False,False,False
2856,E01002944,False,False,False,False,False,False,False,False
2857,E01002945,False,False,False,False,False,False,False,False
2858,E01002946,False,False,False,False,False,False,False,False
2859,E01002947,False,False,False,False,False,True,False,False
2860,E01002948,True,False,False,False,False,False,False,False
2861,E01002949,False,False,False,False,False,False,False,False
2862,E01002950,False,False,False,False,False,False,False,False
2863,E01002951,False,False,False,False,False,False,False,False
2864,E01002952,True,False,False,False,False,False,False,False
2865,E01002953,False,False,False,False,False,False,False,False
2866,E01002954,False,False,False,False,False,False,False,False
2867,E01002955,False,False,False,False,False,False,False,False
2868,E01002956,False,False,False,False,False,False,False,False
2869,E01002957,False,False,False,False,False,False,False,False
2870,E01002958,True,False,False,False,False,False,False,False
2871,E01002959,True,False,False,False,False,False,False,False
2872,E01002960,False,False,False,False,False,False,True,False
2873,E01002961,False,False,False,False,False,False,False,False
2874,E01002962,False,False,False,False,False,False,False,False
2875,E01002963,False,False,False,False,False,False,False,False
2876,E01002964,False,False,False,False,False,False,False,False
2877,E01002965,True,False,False,False,False,False,False,False
2878,E01002966,False,False,False,False,False,False,False,False
2879,E01002967,True,False,False,False,False,False,False,False
2880,E01002968,True,True,False,True,True,True,False,True
2881,E01002969,False,False,False,False,False,True,False,False
2882,E01002970,False,False,False,False,False,False,False,False
2883,E01002971,False,False,False,False,False,False,True,False
2884,E01002972,False,False,False,False,False,False,False,False
2885,E01002973,False,False,False,False,False,False,True,False
2886,E01002974,False,False,False,False,False,False,False,False
2887,E01002975,False,False,False,False,False,False,False,False
2888,E01002976,False,False,False,False,False,False,False,False
2889,E01002977,False,False,False,False,False,False,False,False
2890,E01002978,False,False,False,False,False,False,False,False
2891,E01002979,False,False,False,False,False,False,False,False
2892,E01002980,False,False,False,False,False,False,False,False
2893,E01002981,False,False,False,False,False,False,False,False
2894,E01002982,False,True,False,False,False,False,False,False
2895,E01002983,False,False,False,False,False,False,False,False
2896,E01002984,True,False,False,False,False,True,False,False
2897,E01002985,False,False,False,False,False,False,False,False
2898,E01002986,True,False,False,False,False,False,False,False
2899,E01002987,True,False,False,False,False,False,False,False
2900,E01002988,False,False,False,False,False,False,False,False
2901,E01002989,False,False,False,False,False,False,False,False
2902,E01002990,False,False,False,False,False,False,False,False
2903,E01002991,False,False,False,False,False,False,False,False
2904,E01002992,False,False,False,False,False,False,False,False
2905,E01002993,False,False,False,False,False,False,False,False
2906,E01002994,False,False,False,False,False,False,False,False
2907,E01002995,False,False,False,False,False,False,False,False
2908,E01002996,False,False,False,False,False,False,False,False
2909,E01002997,False,False,False,False,False,False,False,False
2910,E01002998,False,False,False,False,False,False,False,False
2911,E01002999,False,False,False,False,False,False,False,False
2912,E01003000,False,False,False,False,False,True,False,False
2913,E01003001,False,False,False,False,False,False,False,False
2914,E01003002,False,False,False,False,False,False,False,False
2915,E01003003,False,True,False,False,False,True,False,False
2916,E01003004,False,False,False,False,False,False,False,False
2917,E01003005,False,False,False,False,False,False,False,False
2918,E01003006,False,False,False,False,False,False,False,False
2919,E01003007,False,False,False,False,False,False,False,False
2920,E01003008,False,False,False,False,False,False,False,False
2921,E01003009,False,False,False,False,False,False,False,False
2922,E01003010,False,False,False,False,False,False,False,False
2923,E01003011,False,False,False,False,False,False,False,False
2924,E01003013,True,False,False,False,False,True,False,False
2925,E01003014,False,False,False,False,False,False,False,False
2926,E01003015,False,False,False,False,False,False,False,False
2927,E01003016,True,False,False,False,False,True,False,True
2928,E01003017,True,False,False,False,False,True,False,False
2929,E01003018,False,False,False,False,False,False,False,False
2930,E01003019,False,False,False,False,False,False,False,False
2931,E01003020,True,False,False,False,False,False,False,False
2932,E01003021,False,False,False,False,False,False,False,False
2933,E01003022,False,False,False,False,False,False,False,False
2934,E01003023,False,False,False,False,False,False,False,False
2935,E01003024,False,False,False,False,False,False,False,False
2936,E01003025,False,False,False,False,False,False,False,False
2937,E01003026,False,False,False,False,False,False,False,False
2938,E01003027,True,False,False,False,False,False,False,False
2939,E01003028,False,False,False,False,False,False,True,False
2940,E01003029,True,False,False,False,False,False,False,False
2941,E01003030,False,False,False,False,False,False,False,False
2942,E01003031,False,False,False,False,False,False,False,False
2943,E01003032,False,False,False,False,False,False,False,False
2944,E01003033,False,False,False,False,False,False,False,False
2945,E01003034,False,False,False,False,False,False,False,False
2946,E01003035,True,False,False,False,False,False,False,True
2947,E01003036,False,False,False,False,False,False,False,False
2948,E01003037,False,False,False,False,False,True,False,False
2949,E01003038,False,False,False,False,False,False,False,False
2950,E01003039,False,False,False,False,False,False,False,False
2951,E01003040,False,False,False,False,False,False,False,False
2952,E01003041,False,False,False,False,False,False,True,False
2953,E01003042,False,False,False,False,False,False,False,False
2954,E01003043,False,False,False,False,False,False,False,False
2955,E01003044,False,False,False,False,False,False,False,False
2956,E01003045,False,True,False,False,False,False,False,False
2957,E01003046,False,False,False,False,False,False,False,False
2958,E01003047,False,True,False,True,True,True,True,True
2959,E01003048,False,False,False,False,False,False,False,False
2960,E01003049,False,False,False,False,False,False,False,False
2961,E01003050,False,False,False,False,False,False,True,False
2962,E01003051,False,False,False,False,False,False,False,False
2963,E01003052,False,False,False,False,False,False,False,False
2964,E01003053,False,False,False,False,False,False,True,False
2965,E01003054,False,False,False,False,False,False,False,False
2966,E01003055,False,False,False,False,False,True,False,False
2967,E01003056,False,False,False,False,False,False,False,False
2968,E01003057,False,False,False,False,False,False,False,False
2969,E01003058,False,False,False,False,False,False,False,False
2970,E01003059,False,False,False,False,False,True,False,False
2971,E01003060,False,False,False,False,False,False,False,False
2972,E01003061,True,False,False,False,False,True,False,False
2973,E01003062,False,False,False,False,False,False,False,False
2974,E01003063,True,False,False,False,False,True,False,False
2975,E01003064,False,False,False,False,False,False,False,False
2976,E01003065,False,False,False,False,False,False,False,False
2977,E01003066,False,False,False,False,False,True,False,False
2978,E01003067,False,False,False,False,False,False,False,False
2979,E01003068,True,False,False,False,False,False,False,False
2980,E01003069,False,False,False,False,False,False,False,False
2981,E01003070,False,False,False,False,False,False,False,False
2982,E01003071,False,False,False,False,False,False,False,False
2983,E01003072,False,False,False,False,False,False,False,False
2984,E01003073,False,False,False,False,False,False,True,False
2985,E01003074,True,False,False,False,False,True,False,False
2986,E01003075,False,False,False,False,False,False,False,False
2987,E01003076,True,False,False,False,False,True,False,False
2988,E01003077,False,False,False,False,False,False,False,False
2989,E01003078,False,False,False,False,False,False,False,False
2990,E01003079,False,False,False,False,False,False,False,False
2991,E01003080,False,False,False,False,False,False,False,False
2992,E01003081,False,False,False,False,False,False,False,False
2993,E01003082,False,False,False,False,False,True,False,False
2994,E01003083,False,False,False,False,False,False,False,False
2995,E01003084,False,False,False,False,False,False,False,False
2996,E01003085,False,False,False,False,False,True,True,False
2997,E01003086,False,False,False,False,False,False,False,False
2998,E01003087,False,False,False,False,False,True,False,False
2999,E01003088,False,False,False,False,False,False,False,False
3000,E01003089,False,False,False,False,False,False,False,False
3001,E01003090,False,False,False,False,False,False,False,False
3002,E01003091,False,False,False,False,False,False,False,False
3003,E01003092,False,False,False,False,False,False,False,False
3004,E01003093,False,False,False,False,False,True,True,False
3005,E01003094,False,False,False,False,False,False,False,False
3006,E01003095,False,False,False,False,False,False,False,False
3007,E01003096,True,False,False,False,False,False,False,False
3008,E01003097,False,False,False,False,False,False,False,False
3009,E01003098,False,False,False,False,False,False,False,False
3010,E01003099,False,False,False,False,False,True,False,False
3011,E01003100,False,False,False,False,False,False,False,False
3012,E01003101,False,False,False,False,False,True,False,False
3013,E01003102,False,False,False,False,False,True,False,False
3014,E01003104,False,False,False,False,False,False,False,False
3015,E01003105,False,False,False,False,False,False,False,False
3016,E01003106,False,False,False,False,False,True,False,False
3017,E01003107,False,False,False,False,False,True,False,False
3018,E01003108,False,False,False,False,False,False,False,False
3019,E01003109,True,False,False,False,False,True,False,False
3020,E01003110,True,False,False,False,False,False,False,False
3021,E01003111,False,False,False,False,False,True,False,False
3022,E01003112,True,False,False,False,False,False,False,False
3023,E01003113,False,False,False,False,False,False,True,False
3024,E01003114,True,False,False,True,False,True,False,False
3025,E01003115,False,False,False,False,False,False,False,False
3026,E01003116,False,False,False,False,False,False,False,False
3027,E01003117,False,False,False,True,False,True,False,False
3028,E01003118,False,False,False,False,False,False,False,False
3029,E01003119,True,False,False,True,False,False,False,False
3030,E01003120,True,False,False,False,False,False,False,False
3031,E01003121,False,False,False,False,False,False,False,False
3032,E01003122,True,False,False,False,False,False,False,False
3033,E01003123,False,False,False,False,False,False,False,False
3034,E01003124,False,False,False,False,False,True,False,False
3035,E01003125,True,False,False,False,False,False,False,False
3036,E01003126,False,False,False,False,False,True,False,False
3037,E01003127,False,False,False,False,False,False,False,False
3038,E01003128,False,False,False,True,False,False,True,False
3039,E01003129,False,False,False,False,False,False,False,False
3040,E01003130,True,False,False,False,False,False,False,False
3041,E01003131,False,False,False,False,False,False,False,False
3042,E01003132,False,False,False,False,False,True,False,False
3043,E01003133,False,False,False,False,False,True,False,False
3044,E01003134,False,False,False,False,False,False,False,False
3045,E01003135,False,False,False,False,False,False,False,False
3046,E01003136,False,False,False,False,False,False,False,False
3047,E01003137,False,False,False,False,False,True,False,False
3048,E01003138,False,False,False,False,False,False,False,False
3049,E01003139,False,False,False,False,False,False,False,False
3050,E01003140,False,False,False,False,False,False,False,False
3051,E01003141,True,False,False,True,False,False,False,False
3052,E01003142,False,False,False,False,False,False,False,False
3053,E01003143,False,False,False,False,False,False,False,False
3054,E01003144,False,False,False,False,False,True,False,False
3055,E01003145,False,False,False,False,False,False,False,False
3056,E01003146,False,False,False,False,False,False,False,False
3057,E01003147,False,False,False,False,False,False,False,False
3058,E01003148,False,False,False,False,False,False,False,False
3059,E01003149,False,False,False,False,False,False,False,False
