,LSOA,Anti Semitic,Disability,Homophobic,Islamophobic,Racist,Transgender,Faith,Total All Incidents
2578,E01002658,0.0,0.0,41.0,0.0,82.0,0.0,0.0,123.0
2579,E01002660,0.0,0.0,44.0,45.0,128.0,0.0,13.0,275.0
2580,E01002661,0.0,0.0,86.0,40.0,110.0,0.0,28.0,304.0
2581,E01002662,0.0,41.0,0.0,121.0,171.0,0.0,63.0,517.0
2582,E01002663,0.0,0.0,123.0,42.0,88.0,0.0,25.0,320.0
2583,E01002664,174.0,0.0,79.0,118.0,164.0,35.0,-116.0,746.0
2584,E01002665,0.0,0.0,37.0,41.0,123.0,0.0,151.0,393.0
2585,E01002666,174.0,0.0,44.0,82.0,121.0,0.0,-76.0,601.0
2586,E01002667,0.0,0.0,48.0,78.0,122.0,39.0,43.0,408.0
2587,E01002668,0.0,44.0,43.0,38.0,81.0,0.0,105.0,349.0
2588,E01002669,0.0,0.0,0.0,40.0,76.0,0.0,29.0,185.0
2589,E01002670,0.0,0.0,73.0,0.0,83.0,0.0,0.0,156.0
2590,E01002671,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0
2591,E01002672,0.0,39.0,41.0,65.0,155.0,0.0,54.0,419.0
2592,E01002673,0.0,38.0,0.0,0.0,80.0,0.0,65.0,183.0
2593,E01002674,0.0,32.0,0.0,0.0,129.0,0.0,59.0,220.0
2594,E01002675,0.0,0.0,41.0,38.0,80.0,0.0,40.0,237.0
2595,E01002676,129.0,0.0,0.0,36.0,80.0,0.0,-43.0,367.0
2596,E01002677,168.0,0.0,82.0,44.0,112.0,40.0,-85.0,573.0
2597,E01002678,161.0,0.0,0.0,69.0,119.0,0.0,-90.0,489.0
2598,E01002679,0.0,0.0,0.0,38.0,79.0,0.0,18.0,173.0
2599,E01002680,0.0,79.0,38.0,68.0,147.0,39.0,108.0,547.0
2600,E01002681,0.0,42.0,40.0,43.0,129.0,41.0,136.0,474.0
2601,E01002682,0.0,68.0,37.0,78.0,120.0,46.0,35.0,462.0
2602,E01002683,0.0,35.0,34.0,90.0,79.0,41.0,19.0,388.0
2603,E01002684,173.0,0.0,45.0,73.0,153.0,0.0,-136.0,554.0
2604,E01002686,0.0,0.0,33.0,38.0,171.0,110.0,18.0,408.0
2605,E01002687,150.0,34.0,35.0,0.0,70.0,0.0,-81.0,358.0
2606,E01002689,0.0,0.0,42.0,41.0,153.0,38.0,15.0,330.0
2607,E01002690,0.0,0.0,84.0,0.0,117.0,0.0,0.0,201.0
2608,E01002691,160.0,0.0,108.0,44.0,123.0,0.0,-91.0,548.0
2609,E01002692,0.0,0.0,74.0,0.0,119.0,0.0,55.0,248.0
2610,E01002693,176.0,34.0,74.0,47.0,105.0,0.0,-159.0,500.0
2611,E01002694,0.0,68.0,120.0,44.0,75.0,0.0,24.0,375.0
2612,E01002695,479.0,0.0,80.0,126.0,144.0,41.0,-362.0,1113.0
2613,E01002696,169.0,76.0,75.0,70.0,204.0,73.0,-116.0,790.0
2614,E01002697,307.0,0.0,77.0,0.0,160.0,40.0,-186.0,705.0
2615,E01002698,0.0,0.0,39.0,0.0,155.0,0.0,58.0,252.0
2616,E01002699,150.0,0.0,37.0,0.0,75.0,45.0,-90.0,367.0
2617,E01002700,160.0,0.0,45.0,41.0,81.0,42.0,-134.0,436.0
2618,E01002701,181.0,38.0,77.0,40.0,136.0,36.0,-154.0,575.0
2619,E01002702,0.0,71.0,112.0,114.0,124.0,0.0,95.0,630.0
2620,E01002703,0.0,0.0,79.0,34.0,140.0,0.0,26.0,313.0
2621,E01002704,151.0,37.0,169.0,117.0,194.0,0.0,-83.0,853.0
2622,E01002706,0.0,0.0,46.0,43.0,188.0,0.0,12.0,332.0
2623,E01002707,0.0,0.0,40.0,81.0,112.0,0.0,32.0,346.0
2624,E01002708,0.0,33.0,43.0,39.0,168.0,0.0,32.0,354.0
2625,E01002709,0.0,71.0,38.0,30.0,153.0,0.0,38.0,360.0
2626,E01002710,0.0,0.0,44.0,0.0,167.0,0.0,174.0,385.0
2627,E01002711,654.0,0.0,110.0,36.0,195.0,42.0,-453.0,1274.0
2628,E01002712,0.0,28.0,90.0,0.0,128.0,0.0,60.0,306.0
2629,E01002713,0.0,39.0,85.0,38.0,76.0,0.0,24.0,300.0
2630,E01002714,146.0,31.0,38.0,0.0,71.0,0.0,-91.0,341.0
2631,E01002715,173.0,77.0,42.0,64.0,169.0,0.0,-65.0,697.0
2632,E01002716,0.0,37.0,121.0,42.0,120.0,77.0,22.0,461.0
2633,E01002717,0.0,0.0,50.0,69.0,36.0,49.0,55.0,328.0
2634,E01002718,0.0,40.0,78.0,0.0,75.0,41.0,0.0,234.0
2635,E01002719,0.0,80.0,77.0,34.0,81.0,0.0,26.0,332.0
2636,E01002720,0.0,0.0,44.0,89.0,165.0,0.0,42.0,429.0
2637,E01002721,0.0,38.0,43.0,0.0,72.0,0.0,53.0,206.0
2638,E01002722,0.0,37.0,125.0,0.0,119.0,0.0,0.0,281.0
2639,E01002723,0.0,0.0,75.0,42.0,37.0,38.0,13.0,247.0
2640,E01002724,0.0,43.0,89.0,33.0,167.0,42.0,27.0,434.0
2641,E01002725,0.0,0.0,41.0,68.0,74.0,0.0,132.0,383.0
2642,E01002726,0.0,35.0,116.0,38.0,75.0,0.0,17.0,319.0
2643,E01002727,0.0,23.0,0.0,39.0,65.0,43.0,14.0,223.0
2644,E01002728,163.0,76.0,76.0,44.0,120.0,0.0,-143.0,543.0
2645,E01002729,0.0,36.0,42.0,130.0,143.0,0.0,55.0,536.0
2646,E01002730,311.0,0.0,36.0,72.0,109.0,0.0,-194.0,717.0
2647,E01002731,156.0,35.0,36.0,80.0,198.0,42.0,-89.0,694.0
2648,E01002732,0.0,44.0,109.0,36.0,134.0,0.0,16.0,375.0
2649,E01002733,0.0,34.0,44.0,43.0,39.0,0.0,15.0,218.0
2650,E01002734,162.0,120.0,88.0,63.0,149.0,84.0,-39.0,852.0
2651,E01002735,165.0,0.0,164.0,48.0,172.0,32.0,-94.0,700.0
2652,E01002736,0.0,0.0,78.0,0.0,131.0,0.0,0.0,209.0
2653,E01002737,0.0,74.0,77.0,41.0,117.0,0.0,19.0,369.0
2654,E01002738,154.0,68.0,40.0,81.0,124.0,43.0,-32.0,713.0
2655,E01002739,313.0,0.0,36.0,45.0,129.0,0.0,-231.0,650.0
2656,E01002740,296.0,0.0,37.0,45.0,158.0,0.0,-209.0,668.0
2657,E01002741,0.0,34.0,87.0,37.0,84.0,36.0,12.0,327.0
2658,E01002742,0.0,0.0,78.0,0.0,75.0,0.0,0.0,153.0
2659,E01002743,0.0,0.0,86.0,0.0,84.0,0.0,0.0,170.0
2660,E01002744,0.0,32.0,87.0,39.0,110.0,0.0,12.0,319.0
2661,E01002745,0.0,29.0,78.0,0.0,117.0,42.0,0.0,266.0
2662,E01002747,325.0,78.0,81.0,45.0,161.0,0.0,-241.0,819.0
2663,E01002748,329.0,107.0,71.0,206.0,222.0,0.0,-216.0,1254.0
2664,E01002749,0.0,0.0,73.0,38.0,87.0,0.0,23.0,259.0
2665,E01002751,161.0,42.0,37.0,30.0,174.0,77.0,-121.0,591.0
2666,E01002752,0.0,32.0,0.0,37.0,45.0,0.0,14.0,165.0
2667,E01002753,0.0,72.0,74.0,0.0,75.0,41.0,0.0,262.0
2668,E01002754,0.0,0.0,38.0,0.0,106.0,0.0,0.0,144.0
2669,E01002755,0.0,0.0,74.0,0.0,130.0,0.0,0.0,204.0
2670,E01002756,349.0,0.0,0.0,79.0,156.0,0.0,-230.0,782.0
2671,E01002757,173.0,0.0,40.0,0.0,33.0,0.0,-119.0,300.0
2672,E01002758,0.0,31.0,76.0,73.0,124.0,0.0,57.0,434.0
2673,E01002759,0.0,0.0,36.0,0.0,76.0,0.0,0.0,112.0
2674,E01002760,0.0,0.0,84.0,126.0,113.0,44.0,58.0,551.0
2675,E01002762,141.0,42.0,0.0,37.0,108.0,0.0,-70.0,436.0
2676,E01002763,0.0,0.0,80.0,119.0,196.0,0.0,69.0,583.0
2677,E01002764,0.0,34.0,0.0,45.0,156.0,0.0,22.0,302.0
2678,E01002765,0.0,0.0,71.0,66.0,170.0,0.0,57.0,430.0
2679,E01002766,0.0,0.0,78.0,84.0,84.0,0.0,40.0,370.0
2680,E01002767,0.0,40.0,72.0,85.0,188.0,0.0,39.0,509.0
2681,E01002768,0.0,38.0,94.0,0.0,110.0,0.0,0.0,242.0
2682,E01002769,0.0,112.0,45.0,38.0,143.0,0.0,19.0,395.0
2683,E01002770,150.0,106.0,120.0,71.0,205.0,0.0,-94.0,779.0
2684,E01002771,0.0,0.0,41.0,43.0,196.0,0.0,22.0,345.0
2685,E01002772,0.0,0.0,80.0,0.0,192.0,0.0,0.0,272.0
2686,E01002773,0.0,70.0,72.0,42.0,210.0,38.0,23.0,497.0
2687,E01002774,336.0,34.0,121.0,35.0,124.0,0.0,-261.0,760.0
2688,E01002775,0.0,0.0,126.0,0.0,123.0,0.0,0.0,249.0
2689,E01002776,0.0,39.0,75.0,90.0,71.0,48.0,31.0,444.0
2690,E01002777,0.0,34.0,120.0,0.0,74.0,0.0,0.0,228.0
2691,E01002778,0.0,65.0,88.0,0.0,67.0,42.0,0.0,262.0
2692,E01002779,0.0,38.0,38.0,0.0,76.0,0.0,0.0,152.0
2693,E01002780,0.0,42.0,87.0,47.0,128.0,39.0,14.0,404.0
2694,E01002781,0.0,0.0,34.0,40.0,123.0,0.0,5.0,242.0
2695,E01002782,0.0,0.0,79.0,86.0,115.0,0.0,34.0,400.0
2696,E01002783,0.0,0.0,76.0,43.0,152.0,33.0,24.0,371.0
2697,E01002784,0.0,78.0,45.0,39.0,166.0,0.0,12.0,379.0
2698,E01002785,0.0,0.0,37.0,33.0,103.0,39.0,20.0,265.0
2699,E01002786,134.0,37.0,40.0,78.0,38.0,0.0,-92.0,447.0
2700,E01002787,0.0,0.0,83.0,0.0,72.0,0.0,0.0,155.0
2701,E01002788,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
2702,E01002789,0.0,0.0,40.0,0.0,68.0,0.0,65.0,173.0
2703,E01002790,298.0,39.0,84.0,40.0,154.0,38.0,-220.0,771.0
2704,E01002791,323.0,0.0,82.0,0.0,157.0,131.0,-194.0,822.0
2705,E01002792,0.0,75.0,79.0,0.0,71.0,44.0,0.0,269.0
2706,E01002793,165.0,36.0,118.0,40.0,113.0,33.0,-131.0,579.0
2707,E01002794,165.0,38.0,125.0,79.0,202.0,0.0,-61.0,792.0
2708,E01002795,162.0,36.0,116.0,41.0,212.0,69.0,-19.0,820.0
2709,E01002796,0.0,70.0,76.0,33.0,39.0,0.0,35.0,286.0
2710,E01002797,165.0,39.0,129.0,43.0,110.0,39.0,-13.0,720.0
2711,E01002798,179.0,29.0,163.0,36.0,146.0,39.0,-80.0,727.0
2712,E01002799,0.0,80.0,43.0,39.0,156.0,40.0,27.0,424.0
2713,E01002800,0.0,0.0,37.0,0.0,81.0,0.0,0.0,118.0
2714,E01002801,0.0,0.0,74.0,0.0,80.0,0.0,62.0,216.0
2715,E01002802,0.0,0.0,80.0,82.0,122.0,0.0,46.0,412.0
2716,E01002803,0.0,0.0,82.0,156.0,157.0,46.0,107.0,704.0
2717,E01002804,175.0,0.0,0.0,36.0,113.0,0.0,-152.0,383.0
2718,E01002805,308.0,0.0,160.0,80.0,160.0,0.0,-264.0,832.0
2719,E01002806,0.0,0.0,42.0,82.0,76.0,0.0,49.0,331.0
2720,E01002807,0.0,0.0,0.0,87.0,115.0,0.0,38.0,327.0
2721,E01002808,0.0,0.0,40.0,0.0,91.0,0.0,0.0,131.0
2722,E01002809,0.0,0.0,83.0,80.0,120.0,43.0,55.0,461.0
2723,E01002810,0.0,0.0,42.0,42.0,122.0,79.0,7.0,334.0
2724,E01002811,0.0,0.0,120.0,42.0,112.0,0.0,14.0,330.0
2725,E01002812,0.0,31.0,43.0,0.0,81.0,0.0,0.0,155.0
2726,E01002813,0.0,0.0,40.0,85.0,122.0,0.0,29.0,361.0
2727,E01002814,147.0,0.0,36.0,89.0,189.0,44.0,-56.0,685.0
2728,E01002815,0.0,0.0,39.0,0.0,81.0,0.0,0.0,120.0
2729,E01002816,170.0,0.0,43.0,35.0,37.0,0.0,-83.0,407.0
2730,E01002817,0.0,36.0,85.0,44.0,133.0,0.0,12.0,354.0
2731,E01002818,0.0,0.0,76.0,75.0,249.0,0.0,36.0,511.0
2732,E01002819,158.0,40.0,39.0,77.0,156.0,83.0,-50.0,738.0
2733,E01002820,181.0,74.0,80.0,75.0,107.0,0.0,-144.0,629.0
2734,E01002821,165.0,75.0,41.0,76.0,187.0,40.0,-116.0,709.0
2735,E01002822,0.0,0.0,0.0,36.0,115.0,0.0,26.0,213.0
2736,E01002823,149.0,41.0,83.0,35.0,80.0,43.0,-61.0,554.0
2737,E01002824,0.0,0.0,38.0,0.0,33.0,0.0,0.0,71.0
2738,E01002825,142.0,34.0,76.0,81.0,182.0,0.0,-38.0,700.0
2739,E01002826,301.0,81.0,81.0,80.0,127.0,0.0,-248.0,803.0
2740,E01002827,171.0,0.0,44.0,32.0,160.0,0.0,-63.0,547.0
2741,E01002828,0.0,0.0,32.0,46.0,115.0,0.0,11.0,250.0
2742,E01002829,0.0,0.0,94.0,36.0,156.0,0.0,21.0,343.0
2743,E01002830,166.0,46.0,89.0,0.0,82.0,37.0,-100.0,486.0
2744,E01002831,329.0,0.0,69.0,88.0,258.0,36.0,-168.0,1029.0
2745,E01002832,310.0,40.0,85.0,84.0,124.0,37.0,-219.0,855.0
2746,E01002833,0.0,39.0,31.0,68.0,165.0,0.0,63.0,434.0
2747,E01002834,0.0,0.0,41.0,34.0,154.0,0.0,24.0,287.0
2748,E01002835,0.0,0.0,43.0,46.0,177.0,35.0,19.0,366.0
2749,E01002836,141.0,41.0,38.0,0.0,125.0,0.0,-61.0,425.0
2750,E01002837,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0
2751,E01002838,0.0,43.0,40.0,0.0,72.0,0.0,0.0,155.0
2752,E01002839,178.0,39.0,41.0,44.0,124.0,0.0,-160.0,488.0
2753,E01002840,0.0,37.0,81.0,37.0,74.0,0.0,26.0,292.0
2754,E01002841,0.0,38.0,78.0,38.0,113.0,0.0,30.0,335.0
2755,E01002842,181.0,0.0,36.0,40.0,112.0,0.0,-153.0,437.0
2756,E01002843,144.0,73.0,122.0,77.0,104.0,0.0,-9.0,732.0
2757,E01002844,0.0,0.0,37.0,0.0,40.0,0.0,57.0,134.0
2758,E01002845,0.0,103.0,78.0,37.0,68.0,0.0,22.0,345.0
2759,E01002846,0.0,0.0,81.0,37.0,127.0,0.0,22.0,304.0
2760,E01002847,0.0,44.0,80.0,46.0,122.0,0.0,18.0,356.0
2761,E01002848,0.0,0.0,42.0,41.0,74.0,0.0,8.0,206.0
2762,E01002849,146.0,0.0,84.0,0.0,116.0,0.0,-87.0,405.0
2763,E01002850,0.0,0.0,119.0,42.0,205.0,39.0,18.0,465.0
2764,E01002851,169.0,0.0,48.0,33.0,203.0,0.0,-68.0,587.0
2765,E01002852,473.0,37.0,83.0,128.0,195.0,0.0,-344.0,1173.0
2766,E01002853,0.0,0.0,35.0,0.0,117.0,0.0,117.0,269.0
2767,E01002854,0.0,43.0,41.0,91.0,121.0,0.0,37.0,424.0
2768,E01002855,344.0,39.0,73.0,32.0,151.0,77.0,-257.0,835.0
2769,E01002856,156.0,38.0,115.0,38.0,156.0,68.0,-70.0,695.0
2770,E01002857,147.0,35.0,42.0,43.0,155.0,35.0,-68.0,579.0
2771,E01002858,0.0,0.0,78.0,84.0,119.0,0.0,55.0,420.0
2772,E01002859,151.0,0.0,80.0,31.0,114.0,38.0,-122.0,474.0
2773,E01002860,0.0,0.0,36.0,0.0,116.0,46.0,0.0,198.0
2774,E01002861,0.0,0.0,48.0,43.0,78.0,0.0,8.0,220.0
2775,E01002862,0.0,38.0,84.0,38.0,109.0,0.0,21.0,328.0
2776,E01002863,0.0,0.0,35.0,0.0,124.0,0.0,57.0,216.0
2777,E01002864,0.0,0.0,44.0,35.0,167.0,0.0,26.0,307.0
2778,E01002865,141.0,0.0,0.0,39.0,203.0,0.0,-47.0,516.0
2779,E01002866,0.0,0.0,0.0,41.0,121.0,32.0,83.0,318.0
2780,E01002867,175.0,0.0,44.0,39.0,125.0,0.0,-155.0,442.0
2781,E01002868,0.0,0.0,0.0,0.0,115.0,0.0,0.0,115.0
2782,E01002869,146.0,0.0,38.0,36.0,90.0,0.0,-36.0,456.0
2783,E01002870,181.0,37.0,45.0,40.0,121.0,0.0,-152.0,493.0
2784,E01002871,144.0,32.0,39.0,37.0,81.0,0.0,-34.0,480.0
2785,E01002872,0.0,34.0,34.0,0.0,126.0,0.0,0.0,194.0
2786,E01002873,170.0,0.0,31.0,39.0,33.0,44.0,-86.0,440.0
2787,E01002874,0.0,36.0,38.0,0.0,116.0,0.0,0.0,190.0
2788,E01002875,0.0,0.0,72.0,37.0,0.0,0.0,19.0,165.0
2789,E01002876,0.0,0.0,31.0,42.0,84.0,0.0,21.0,220.0
2790,E01002877,0.0,37.0,72.0,65.0,76.0,0.0,45.0,360.0
2791,E01002878,0.0,29.0,130.0,117.0,155.0,0.0,37.0,585.0
2792,E01002879,147.0,72.0,36.0,75.0,112.0,0.0,-88.0,576.0
2793,E01002880,0.0,0.0,75.0,35.0,79.0,125.0,31.0,380.0
2794,E01002881,155.0,0.0,107.0,39.0,123.0,0.0,-80.0,538.0
2795,E01002882,0.0,40.0,85.0,38.0,33.0,0.0,88.0,322.0
2796,E01002883,0.0,42.0,41.0,120.0,112.0,0.0,64.0,499.0
2797,E01002884,166.0,0.0,77.0,36.0,161.0,44.0,-85.0,601.0
2798,E01002885,0.0,0.0,82.0,41.0,75.0,42.0,19.0,300.0
2799,E01002886,173.0,33.0,92.0,39.0,80.0,0.0,-137.0,492.0
2800,E01002887,0.0,0.0,0.0,44.0,121.0,40.0,15.0,264.0
2801,E01002888,0.0,0.0,47.0,39.0,107.0,0.0,17.0,249.0
2802,E01002889,153.0,50.0,83.0,121.0,199.0,39.0,-81.0,838.0
2803,E01002890,0.0,0.0,37.0,0.0,81.0,0.0,0.0,118.0
2804,E01002891,134.0,0.0,31.0,44.0,69.0,0.0,-60.0,396.0
2805,E01002892,0.0,0.0,37.0,36.0,42.0,0.0,30.0,181.0
2806,E01002893,147.0,0.0,38.0,0.0,127.0,35.0,-78.0,416.0
2807,E01002894,0.0,0.0,83.0,75.0,74.0,0.0,65.0,372.0
2808,E01002895,0.0,0.0,36.0,81.0,119.0,0.0,37.0,354.0
2809,E01002896,0.0,0.0,41.0,31.0,106.0,0.0,33.0,242.0
2810,E01002897,285.0,0.0,88.0,45.0,156.0,0.0,-201.0,703.0
2811,E01002898,152.0,0.0,0.0,0.0,134.0,0.0,-84.0,354.0
2812,E01002899,0.0,37.0,111.0,46.0,183.0,0.0,18.0,441.0
2813,E01002900,0.0,0.0,38.0,0.0,32.0,0.0,0.0,70.0
2814,E01002901,0.0,0.0,0.0,46.0,85.0,0.0,10.0,187.0
2815,E01002902,151.0,0.0,44.0,80.0,126.0,0.0,-108.0,524.0
2816,E01002903,153.0,0.0,36.0,40.0,41.0,0.0,-135.0,328.0
2817,E01002904,0.0,0.0,43.0,41.0,80.0,40.0,31.0,276.0
2818,E01002905,0.0,37.0,32.0,82.0,133.0,0.0,27.0,393.0
2819,E01002906,168.0,100.0,29.0,75.0,159.0,39.0,-67.0,746.0
2820,E01002907,0.0,41.0,40.0,71.0,125.0,0.0,36.0,384.0
2821,E01002908,0.0,0.0,0.0,41.0,78.0,48.0,19.0,227.0
2822,E01002909,0.0,38.0,37.0,0.0,117.0,0.0,0.0,192.0
2823,E01002910,0.0,0.0,0.0,38.0,41.0,43.0,32.0,192.0
2824,E01002911,0.0,0.0,37.0,0.0,162.0,0.0,63.0,262.0
2825,E01002912,0.0,0.0,78.0,91.0,121.0,0.0,18.0,399.0
2826,E01002913,0.0,70.0,121.0,69.0,81.0,0.0,63.0,473.0
2827,E01002914,0.0,37.0,87.0,86.0,207.0,67.0,50.0,620.0
2828,E01002915,0.0,37.0,0.0,0.0,36.0,0.0,0.0,73.0
2829,E01002916,0.0,0.0,43.0,0.0,79.0,0.0,0.0,122.0
2830,E01002917,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0
2831,E01002918,0.0,38.0,0.0,45.0,82.0,40.0,29.0,279.0
2832,E01002919,175.0,78.0,84.0,44.0,129.0,43.0,-163.0,609.0
2833,E01002920,0.0,0.0,0.0,38.0,85.0,0.0,25.0,186.0
2834,E01002921,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0
2835,E01002922,0.0,0.0,0.0,76.0,37.0,0.0,56.0,245.0
2836,E01002923,0.0,70.0,43.0,37.0,114.0,0.0,22.0,323.0
2837,E01002924,0.0,0.0,0.0,44.0,47.0,0.0,19.0,154.0
2838,E01002925,0.0,31.0,0.0,41.0,77.0,0.0,28.0,218.0
2839,E01002926,0.0,0.0,0.0,0.0,84.0,0.0,64.0,148.0
2840,E01002927,0.0,0.0,74.0,39.0,38.0,0.0,11.0,201.0
2841,E01002928,0.0,0.0,0.0,0.0,121.0,0.0,0.0,121.0
2842,E01002929,0.0,41.0,0.0,38.0,87.0,0.0,11.0,215.0
2843,E01002930,0.0,42.0,45.0,42.0,129.0,0.0,25.0,325.0
2844,E01002931,134.0,36.0,0.0,42.0,73.0,0.0,-37.0,424.0
2845,E01002932,0.0,0.0,42.0,37.0,174.0,0.0,26.0,316.0
2846,E01002933,0.0,0.0,42.0,0.0,82.0,0.0,57.0,181.0
2847,E01002934,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
2848,E01002935,146.0,36.0,0.0,45.0,129.0,0.0,-59.0,488.0
2849,E01002937,160.0,0.0,38.0,0.0,38.0,0.0,-102.0,294.0
2850,E01002938,0.0,0.0,44.0,0.0,43.0,37.0,0.0,124.0
2851,E01002939,0.0,32.0,0.0,43.0,44.0,0.0,12.0,174.0
2852,E01002940,0.0,47.0,36.0,0.0,42.0,37.0,0.0,162.0
2853,E01002941,0.0,0.0,0.0,43.0,127.0,0.0,25.0,238.0
2854,E01002942,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
2855,E01002943,0.0,0.0,46.0,36.0,122.0,0.0,21.0,261.0
2856,E01002944,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0
2857,E01002945,0.0,39.0,0.0,0.0,90.0,0.0,0.0,129.0
2858,E01002946,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0
2859,E01002947,0.0,37.0,0.0,0.0,37.0,37.0,0.0,111.0
2860,E01002948,146.0,0.0,83.0,77.0,113.0,0.0,-108.0,534.0
2861,E01002949,0.0,30.0,0.0,44.0,84.0,0.0,23.0,225.0
2862,E01002950,0.0,0.0,75.0,88.0,74.0,0.0,27.0,352.0
2863,E01002951,0.0,0.0,44.0,0.0,36.0,0.0,0.0,80.0
2864,E01002952,139.0,0.0,35.0,0.0,82.0,0.0,-75.0,320.0
2865,E01002953,0.0,0.0,0.0,0.0,38.0,0.0,65.0,103.0
2866,E01002954,0.0,32.0,46.0,45.0,77.0,0.0,14.0,259.0
2867,E01002955,0.0,0.0,29.0,38.0,81.0,0.0,22.0,208.0
2868,E01002956,0.0,28.0,0.0,0.0,76.0,0.0,65.0,169.0
2869,E01002957,0.0,0.0,43.0,38.0,117.0,0.0,33.0,269.0
2870,E01002958,169.0,0.0,76.0,0.0,43.0,0.0,-108.0,349.0
2871,E01002959,160.0,0.0,0.0,0.0,64.0,0.0,-98.0,286.0
2872,E01002960,0.0,0.0,0.0,49.0,122.0,0.0,74.0,294.0
2873,E01002961,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
2874,E01002962,0.0,71.0,0.0,0.0,131.0,0.0,0.0,202.0
2875,E01002963,0.0,0.0,0.0,0.0,154.0,0.0,0.0,154.0
2876,E01002964,0.0,38.0,77.0,43.0,135.0,0.0,27.0,363.0
2877,E01002965,155.0,72.0,72.0,47.0,79.0,0.0,-137.0,490.0
2878,E01002966,0.0,0.0,37.0,0.0,114.0,0.0,0.0,151.0
2879,E01002967,155.0,0.0,86.0,0.0,113.0,0.0,-99.0,410.0
2880,E01002968,319.0,117.0,121.0,111.0,229.0,39.0,-172.0,1194.0
2881,E01002969,0.0,78.0,71.0,76.0,114.0,42.0,48.0,505.0
2882,E01002970,0.0,0.0,83.0,46.0,85.0,0.0,35.0,295.0
2883,E01002971,0.0,0.0,33.0,0.0,153.0,0.0,70.0,256.0
2884,E01002972,0.0,37.0,79.0,49.0,118.0,0.0,9.0,341.0
2885,E01002973,0.0,0.0,0.0,37.0,90.0,0.0,88.0,252.0
2886,E01002974,0.0,0.0,39.0,40.0,77.0,0.0,22.0,218.0
2887,E01002975,0.0,0.0,42.0,0.0,115.0,0.0,0.0,157.0
2888,E01002976,0.0,0.0,0.0,0.0,87.0,0.0,61.0,148.0
2889,E01002977,0.0,0.0,0.0,39.0,107.0,0.0,8.0,193.0
2890,E01002978,0.0,0.0,0.0,34.0,115.0,0.0,32.0,215.0
2891,E01002979,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0
2892,E01002980,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
2893,E01002981,0.0,0.0,0.0,46.0,78.0,0.0,7.0,177.0
2894,E01002982,0.0,105.0,45.0,33.0,78.0,0.0,32.0,326.0
2895,E01002983,0.0,0.0,39.0,44.0,36.0,0.0,11.0,174.0
2896,E01002984,150.0,0.0,0.0,0.0,102.0,40.0,-73.0,369.0
2897,E01002985,0.0,0.0,0.0,0.0,93.0,0.0,66.0,159.0
2898,E01002986,155.0,0.0,0.0,0.0,87.0,0.0,-17.0,380.0
2899,E01002987,156.0,39.0,73.0,32.0,174.0,0.0,-82.0,580.0
2900,E01002988,0.0,35.0,42.0,0.0,111.0,0.0,56.0,244.0
2901,E01002989,0.0,0.0,77.0,0.0,77.0,0.0,0.0,154.0
2902,E01002990,0.0,38.0,132.0,0.0,108.0,0.0,0.0,278.0
2903,E01002991,0.0,73.0,42.0,0.0,45.0,0.0,0.0,160.0
2904,E01002992,0.0,39.0,0.0,0.0,81.0,0.0,0.0,120.0
2905,E01002993,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0
2906,E01002994,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0
2907,E01002995,0.0,0.0,0.0,42.0,39.0,0.0,12.0,135.0
2908,E01002996,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0
2909,E01002997,0.0,32.0,41.0,0.0,35.0,0.0,0.0,108.0
2910,E01002998,0.0,0.0,0.0,40.0,80.0,0.0,13.0,173.0
2911,E01002999,0.0,0.0,44.0,0.0,70.0,0.0,0.0,114.0
2912,E01003000,0.0,37.0,32.0,0.0,74.0,81.0,0.0,224.0
2913,E01003001,0.0,0.0,71.0,0.0,74.0,0.0,0.0,145.0
2914,E01003002,0.0,0.0,0.0,43.0,42.0,0.0,26.0,154.0
2915,E01003003,0.0,116.0,38.0,71.0,210.0,46.0,52.0,604.0
2916,E01003004,0.0,0.0,41.0,0.0,66.0,0.0,0.0,107.0
2917,E01003005,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
2918,E01003006,0.0,32.0,0.0,0.0,48.0,0.0,0.0,80.0
2919,E01003007,0.0,37.0,0.0,0.0,113.0,0.0,0.0,150.0
2920,E01003008,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
2921,E01003009,0.0,0.0,0.0,44.0,130.0,0.0,12.0,230.0
2922,E01003010,0.0,0.0,38.0,0.0,74.0,0.0,0.0,112.0
2923,E01003011,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
